claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_weight,fraud,latitude,longitude
7198,46.0,M,1.0,45,38293.0,0,1,Own,Highway,0,0.0,4,Phone,0,7036.868415,3.0,Compact,24944.93491,16514.62963,0,42.11,-92.98
6984,41.0,F,1.0,77,37127.0,1,0,Rent,Parking Lot,0,0.0,44,Phone,1,4008.332832,3.0,Medium,15969.0248,32643.4131,0,39.69,-104.81
22904,25.0,F,1.0,72,32181.0,1,0,Rent,Local,0,0.0,62,Online,1,2530.740061,8.0,Compact,13304.12729,34386.0956,0,41.51,-93.48
21291,62.0,M,1.0,88,41268.0,1,0,Own,Highway,1,1.0,14,Phone,1,5586.876013,1.0,Compact,7968.529178,36328.81757,0,40.13,-79.9
3366,39.0,F,1.0,68,36639.0,0,0,Own,Parking Lot,1,0.0,45,Online,0,3851.577379,4.0,Medium,40594.45421,22041.15072,0,39.13,-77.71
693,63.0,M,0.0,62,41435.0,0,1,Own,Highway,0,0.0,71,Phone,0,3214.757966,4.0,Large,34428.07305,21000.40523,0,39.74,-104.86
21183,27.0,F,0.0,88,32954.0,0,0,Rent,Local,0,0.0,1,Online,0,3116.866569,4.0,Large,12406.59677,30067.90084,0,41.5,-94.52
2622,53.0,F,1.0,96,39708.0,1,1,Rent,Highway,0,1.0,17,Online,1,5261.996493,10.0,Medium,9595.498637,5610.566948,0,40.69,-80.3
2024,24.0,F,1.0,85,31775.0,1,0,Rent,Parking Lot,0,0.0,59,Online,0,5519.727329,3.0,Medium,15898.50284,17618.23158,0,42.11,-92.98
732,52.0,M,1.0,86,39518.0,1,0,Own,Local,0,1.0,23,Broker,1,7103.28965,4.0,Compact,13781.54754,17956.36513,0,40.54,-79.8
28448,50.0,F,1.0,96,39124.0,1,1,Own,Local,0,0.0,15,Broker,1,4610.53664,6.0,Medium,18825.76588,33303.56582,0,33.56,-112.0
10639,65.0,M,1.0,85,41739.0,1,1,Own,Parking Lot,0,0.0,65,Online,1,2574.801069,7.0,Compact,28155.97622,20698.65682,0,33.67,-111.95
16384,40.0,F,0.0,65,36899.0,0,1,Own,Parking Lot,0,0.0,4,Broker,0,2553.45426,8.0,Large,16098.18929,24798.08146,0,38.92,-77.35
27980,47.0,M,0.0,83,38515.0,1,1,Own,Local,1,1.0,56,Broker,0,3376.114151,8.0,Compact,16680.53932,7274.830527,0,39.0,-77.52
20256,24.0,M,1.0,66,31780.0,1,0,Own,Local,2,1.0,100,Online,1,4654.959097,4.0,Medium,15143.76862,14636.61991,0,33.42,-112.2
25675,29.0,F,1.0,88,33664.0,0,0,Rent,Parking Lot,0,1.0,76,Online,0,3666.360811,4.0,Medium,13755.02454,3166.422687,1,41.5,-94.64
6319,37.0,M,1.0,89,36123.0,1,0,Rent,Parking Lot,0,0.0,100,Broker,1,2749.530709,6.0,Medium,18827.52241,15349.86843,0,39.88,-104.8
26555,38.0,M,1.0,87,36379.0,0,1,Rent,Parking Lot,2,0.0,24,Phone,1,6361.491484,11.0,Large,14415.88421,34574.63393,0,41.61,-94.02
10085,52.0,M,1.0,91,39507.0,1,0,Own,Parking Lot,2,0.0,23,Broker,1,4975.154084,5.0,Large,64517.88112,22374.38295,0,33.5,-112.1
14288,21.0,F,1.0,69,30451.0,0,1,Rent,Local,0,0.0,50,Online,1,2992.68666,6.0,Medium,12418.81734,13241.96471,1,33.63,-112.09
11362,79.0,M,0.0,80,43700.0,0,1,Rent,Local,2,0.0,97,Broker,1,6022.27684,8.0,Medium,19970.06683,6718.499623,0,33.38,-112.11
27488,31.0,F,1.0,82,34346.0,0,0,Own,Local,0,0.0,1,Broker,0,2343.666749,3.0,Large,26642.66922,68053.64699,0,41.9,-93.3
10825,72.0,M,1.0,82,42776.0,0,0,Own,Local,2,1.0,91,Phone,1,4549.035196,4.0,Medium,14826.89359,13569.4947,0,33.45,-112.06
329,45.0,M,1.0,70,38058.0,0,1,Own,Local,0,0.0,94,Online,0,2625.402703,6.0,Medium,19151.31085,17517.88542,1,39.0,-77.52
27940,46.0,M,0.0,68,38287.0,1,1,Rent,Local,0,0.0,19,Broker,0,5948.476407,3.0,Large,17786.99281,27594.76924,0,40.7,-93.36
7692,45.0,M,0.0,80,38078.0,1,0,Rent,Local,0,0.0,64,Broker,0,4955.500493,3.0,Large,16845.2343,21688.89806,0,38.67,-77.99
7299,44.0,M,1.0,89,37845.0,1,1,Rent,Highway,0,0.0,53,Phone,1,2429.96012,3.0,Medium,9812.045503,13417.98792,0,33.63,-112.09
23961,24.0,M,1.0,96,31774.0,0,1,Rent,Local,1,0.0,6,Online,1,7493.16593,8.0,Compact,17078.68222,6226.874723,1,40.61,-80.25
20001,56.0,M,1.0,86,40245.0,0,0,Own,Highway,0,0.0,98,Online,0,4035.925454,6.0,Compact,37138.00712,8023.349097,0,40.56,-79.87
22926,23.0,M,0.0,89,31360.0,0,1,Rent,Local,3,1.0,4,Online,1,3754.195482,2.0,Compact,26288.41423,23421.22979,0,39.89,-105.11
2664,39.0,M,1.0,69,36641.0,1,0,Own,Local,0,0.0,1,Broker,0,4248.57437,4.0,Medium,31596.92583,27814.10124,0,33.55,-112.09
23397,42.0,M,1.0,79,37363.0,1,1,Own,Parking Lot,0,0.0,69,Broker,0,4349.883733,2.0,Large,16781.3917,19378.41679,0,42.01,-93.31
24648,33.0,F,1.0,80,34949.0,0,0,Own,Local,0,0.0,76,Broker,0,5102.834194,7.0,Large,20164.90709,10518.58746,1,39.36,-104.9
24139,54.0,F,1.0,85,39891.0,0,0,Own,Highway,0,0.0,39,Phone,0,6314.397974,4.0,Compact,15316.25336,12535.9229,0,41.85,-94.55
429,55.0,F,1.0,78,40078.0,1,0,Rent,Parking Lot,0,0.0,75,Phone,0,7009.193073,6.0,Compact,17279.39483,19206.83149,0,38.92,-77.35
21830,35.0,M,1.0,51,35548.0,1,0,Own,Parking Lot,0,0.0,93,Phone,1,4396.504886,6.0,Large,17887.46357,9236.822308,1,38.61,-77.64
21551,51.0,M,0.0,32,39321.0,1,0,Own,Parking Lot,0,0.0,89,Phone,0,7382.03059,6.0,Medium,29940.45393,33899.51329,0,38.66,-77.43
25314,45.0,F,1.0,61,38078.0,0,1,Own,Parking Lot,0,0.0,33,Broker,0,4429.282819,4.0,Compact,20738.77757,13414.91197,1,39.06,-77.39
2511,39.0,F,0.0,68,36624.0,1,0,Own,Highway,0,0.0,61,Broker,1,4700.520315,4.0,Compact,18396.32525,9731.982222,1,39.95,-105.14
13361,66.0,M,1.0,58,41896.0,1,1,Rent,Highway,0,0.0,90,Broker,1,2679.788724,6.0,Large,5809.755032,16110.53901,0,39.94,-105.06
22553,43.0,F,0.0,89,37609.0,0,0,Own,Parking Lot,0,0.0,99,Phone,0,2862.882813,2.0,Medium,32163.82391,16971.52374,0,40.32,-79.88
13063,45.0,M,1.0,76,38057.0,1,0,Own,Local,0,0.0,1,Phone,0,4309.553978,2.0,Compact,30389.61372,25211.12121,0,41.44,-94.76
17193,49.0,M,0.0,87,38918.0,1,0,Rent,Local,0,0.0,2,Phone,1,2756.731468,6.0,Medium,33026.24693,42551.20969,0,33.5,-111.98
983,36.0,F,1.0,71,35854.0,1,0,Own,Highway,0,0.0,32,Broker,1,3413.561061,3.0,Compact,30602.58712,17119.56066,1,39.74,-104.78
19804,49.0,M,0.0,86,38902.0,1,0,Rent,Local,2,0.0,11,Broker,1,1232.410873,2.0,Large,22109.67389,30683.66188,0,39.0,-77.52
8183,29.0,M,1.0,82,33667.0,1,0,Rent,Parking Lot,0,0.0,1,Online,0,4229.43151,8.0,Large,19541.40755,12573.90348,0,38.92,-77.5
28501,38.0,F,1.0,70,36386.0,1,0,Own,Local,0,0.0,67,Broker,1,8087.468627,6.0,Large,18141.5905,42552.91964,0,40.37,-80.23
1644,57.0,M,1.0,75,40425.0,0,1,Own,Parking Lot,0,0.0,4,Phone,0,3322.897655,3.0,Large,10454.71852,30658.1568,0,38.97,-77.64
29065,43.0,M,0.0,76,37620.0,1,1,Rent,Parking Lot,0,0.0,30,Phone,0,7971.703038,1.0,Compact,10072.26367,21389.46325,0,39.13,-77.71
25626,38.0,M,1.0,75,36369.0,1,1,Own,Local,0,0.0,77,Broker,0,5337.71938,3.0,Compact,56961.60693,63482.8789,0,39.05,-77.74
10881,63.0,M,0.0,77,41442.0,0,0,Rent,Local,1,0.0,0,Broker,1,3136.289538,9.0,Large,15494.18219,19116.69319,0,40.63,-80.08
19767,28.0,M,0.0,73,33318.0,0,0,Rent,Local,1,0.0,76,Online,1,3051.283243,7.0,Large,28883.23977,22538.16264,1,40.38,-80.36
20452,43.0,F,1.0,71,37606.0,1,0,Own,Parking Lot,1,0.0,24,Phone,0,4943.083295,5.0,Large,15270.07811,15971.65984,0,38.84,-77.44
5473,49.0,M,0.0,67,38919.0,1,1,Rent,Local,0,0.0,95,Online,1,5843.709074,3.0,Medium,5637.373902,11151.20977,1,39.69,-104.69
11044,31.0,F,0.0,91,34345.0,1,0,Rent,Local,0,0.0,94,Broker,1,2620.284655,0.0,Compact,10977.23046,21131.46063,0,39.95,-105.14
17997,39.0,F,1.0,72,36641.0,0,1,Rent,Highway,2,0.0,0,Broker,1,4670.887263,6.0,Compact,23563.24871,16433.46509,1,33.38,-112.11
15936,40.0,F,1.0,46,36882.0,1,1,Own,Highway,0,0.0,11,Broker,0,6877.949433,7.0,Large,27992.46947,26328.24512,0,41.71,-93.62
18895,46.0,F,0.0,79,38294.0,0,1,Rent,Local,0,0.0,88,Phone,0,6624.465491,6.0,Medium,8720.747626,39156.68417,0,39.88,-105.05
26414,55.0,F,1.0,96,40088.0,1,1,Own,Parking Lot,0,0.0,100,Broker,1,5368.714786,1.0,Medium,10206.53277,17622.53867,0,33.44,-112.12
7185,63.0,F,0.0,80,41436.0,0,1,Rent,Local,0,1.0,13,Broker,1,6298.804871,7.0,Medium,36834.3136,20594.85352,1,33.5,-112.11
25689,43.0,F,1.0,55,37606.0,1,1,Own,Parking Lot,0,0.0,11,Phone,0,4988.641817,6.0,Large,22285.59589,52083.99045,0,38.92,-77.35
14256,44.0,M,0.0,79,37845.0,1,1,Own,Local,0,1.0,56,Phone,1,3544.795881,5.0,Compact,16996.1846,28759.28114,0,41.72,-93.6
23266,75.0,M,1.0,84,43177.0,0,1,Own,Parking Lot,0,0.0,90,Broker,1,8018.133454,4.0,Large,18399.3347,12352.84047,0,33.5,-112.17
22152,28.0,F,1.0,67,33328.0,1,1,Own,Local,1,0.0,50,Online,1,4437.617162,4.0,Compact,10613.69187,30056.60985,0,41.85,-94.55
6378,52.0,M,0.0,82,39506.0,0,1,Own,Local,0,0.0,7,Broker,1,1590.765898,3.0,Medium,29555.6809,45762.01588,0,41.65,-93.47
17043,36.0,M,0.0,55,35822.0,1,1,Rent,Local,0,1.0,100,Broker,1,4288.180784,6.0,Compact,19718.38915,17067.86786,0,40.35,-79.89
12740,60.0,M,0.0,73,40955.0,1,0,Rent,Local,0,0.0,99,Broker,1,5987.697706,3.0,Medium,7580.456932,38606.90336,0,33.46,-112.05
29508,28.0,F,0.0,65,33330.0,1,0,Rent,Parking Lot,3,0.0,50,Phone,1,3997.385712,4.0,Medium,33140.92587,24015.21657,0,39.13,-77.71
18366,50.0,F,1.0,68,39090.0,0,0,Own,Local,0,1.0,67,Phone,0,3382.487065,5.0,Compact,28327.07534,32513.60339,1,41.36,-93.47
16978,54.0,F,1.0,71,39910.0,1,1,Own,Parking Lot,0,0.0,99,Phone,1,10080.65481,11.0,Compact,6334.635313,24767.40988,0,39.89,-105.11
8339,22.0,F,1.0,60,30887.0,1,0,Own,Parking Lot,0,0.0,56,Online,0,7120.859625,10.0,Large,7843.241676,48515.3636,0,39.83,-105.06
28002,46.0,M,1.0,78,38282.0,1,0,Own,Parking Lot,0,0.0,52,Online,1,6217.761264,8.0,Medium,25136.64665,29099.14519,0,39.13,-77.71
3441,33.0,F,0.0,59,34962.0,0,1,Own,Local,1,0.0,23,Broker,1,3484.165357,3.0,Large,18409.30537,12678.15302,0,33.42,-112.2
13501,35.0,M,1.0,78,35557.0,1,0,Rent,Local,3,1.0,81,Phone,1,4370.96274,4.0,Large,34614.90875,19805.06343,1,33.55,-112.09
15309,47.0,M,1.0,80,38508.0,0,1,Own,Local,0,0.0,86,Broker,1,2672.622044,4.0,Large,14565.30057,16987.02683,1,41.01,-93.3
22108,45.0,M,1.0,82,38054.0,1,1,Own,Local,0,0.0,19,Broker,1,3528.626427,4.0,Compact,23223.07301,7820.920823,1,40.25,-79.93
16601,34.0,F,1.0,93,35265.0,0,1,Own,Parking Lot,0,0.0,50,Broker,0,4128.771656,6.0,Compact,25261.52307,19930.13438,0,33.5,-112.08
19894,61.0,F,0.0,80,41095.0,1,1,Rent,Parking Lot,1,0.0,26,Phone,1,2161.952754,8.0,Large,31738.52078,76075.88351,0,41.67,-93.24
29416,46.0,M,1.0,51,38289.0,0,1,Rent,Local,0,1.0,0,Phone,1,3291.280834,6.0,Large,13988.67273,17776.49932,0,33.38,-112.11
1889,39.0,M,1.0,78,36643.0,1,1,Rent,Parking Lot,0,0.0,50,Phone,1,6021.181182,2.0,Large,13822.55878,6424.474879,0,39.0,-77.52
17821,29.0,F,0.0,82,33676.0,1,1,Rent,Parking Lot,2,0.0,52,Online,1,5348.449528,9.0,Large,21545.41466,11238.15067,0,33.5,-112.05
13760,38.0,M,1.0,21,36388.0,1,1,Rent,Local,0,0.0,94,Broker,1,6221.563628,5.0,Compact,36005.81251,6558.427982,0,33.62,-112.0
13419,29.0,M,1.0,59,33661.0,1,1,Rent,Local,1,0.0,40,Online,1,3761.487269,4.0,Compact,13162.33266,28861.44514,0,38.81,-77.72
6889,51.0,F,1.0,89,39326.0,0,1,Rent,Local,0,0.0,50,Broker,1,2087.094728,3.0,Compact,20406.62258,27680.37344,0,42.11,-93.15
6463,96.0,F,1.0,85,45626.0,0,0,Own,Local,0,1.0,12,Broker,0,5047.427328,4.0,Medium,20243.87229,27929.70975,0,38.84,-77.56
2078,49.0,M,1.0,75,38906.0,0,1,Own,Parking Lot,0,0.0,97,Broker,0,5739.529568,8.0,Medium,14614.77706,58275.56308,0,40.7,-93.36
1042,35.0,M,1.0,73,35547.0,1,0,Own,Local,0,0.0,53,Phone,1,5839.641073,3.0,Large,8441.612971,18394.25118,0,33.73,-112.14
12579,42.0,F,1.0,90,37384.0,1,0,Own,Parking Lot,0,0.0,100,Phone,0,6397.022288,3.0,Compact,8056.167552,31337.42869,0,41.9,-93.3
11758,54.0,M,1.0,68,39875.0,1,1,Own,Local,0,1.0,77,Broker,1,7335.554922,8.0,Compact,20232.10939,38835.00162,0,41.18,-93.15
15382,38.0,M,1.0,85,36372.0,1,0,Rent,Parking Lot,3,1.0,55,Broker,1,14335.48575,6.0,Compact,34529.9499,34804.97913,0,39.0,-77.52
296,45.0,F,1.0,79,38084.0,1,1,Rent,Local,0,0.0,82,Phone,1,3209.017019,4.0,Medium,7548.164118,35462.55061,0,38.87,-77.85
26435,43.0,M,1.0,64,37617.0,1,0,Rent,Local,0,0.0,100,Phone,0,2500.424514,6.0,Large,25066.47362,27501.7183,0,38.77,-77.38
11855,38.0,M,1.0,94,36373.0,0,1,Own,Local,0,1.0,7,Broker,0,5833.867496,7.0,Medium,6828.093646,20760.62797,0,33.5,-112.08
17480,34.0,F,0.0,84,35264.0,1,1,Own,Local,0,0.0,95,Phone,0,5143.374775,2.0,Large,23609.59354,11599.50683,0,38.74,-77.96
7496,59.0,F,1.0,53,40772.0,1,1,Rent,Local,0,0.0,9,Online,1,3659.725905,8.0,Large,37277.43085,23869.28055,0,39.77,-105.09
6908,52.0,F,1.0,84,39512.0,1,0,Own,Parking Lot,1,0.0,54,Broker,0,5956.610547,11.0,Compact,30300.9258,39447.27529,0,39.79,-104.7
20066,34.0,F,1.0,86,35251.0,1,1,Rent,Highway,0,0.0,98,Phone,0,2612.419921,4.0,Medium,48646.49489,14129.22204,1,39.04,-77.48
14103,32.0,F,0.0,86,34654.0,1,1,Rent,Parking Lot,0,0.0,30,Phone,1,2527.359182,1.0,Large,13047.18539,23010.39563,0,33.46,-111.98
2736,43.0,F,1.0,82,37609.0,0,1,Rent,Highway,0,0.0,49,Broker,0,13746.12643,5.0,Compact,34674.76058,24742.44061,0,40.29,-79.88
4459,42.0,F,1.0,80,37387.0,1,0,Own,Local,1,0.0,93,Broker,1,2030.350418,7.0,Compact,15612.17916,28204.38391,0,39.88,-105.05
26131,56.0,F,0.0,73,40261.0,1,1,Own,Local,0,0.0,1,Phone,0,5832.389052,5.0,Large,12530.70057,13009.80039,0,39.84,-104.92
1266,64.0,M,0.0,86,41585.0,1,1,Own,Parking Lot,0,0.0,92,Broker,0,3754.99449,4.0,Large,40742.68112,33917.19924,0,39.74,-104.78
17229,46.0,F,0.0,74,38280.0,1,1,Rent,Local,1,0.0,90,Phone,1,6162.269287,7.0,Large,15216.23562,12807.67899,0,38.9,-77.45
6502,54.0,M,1.0,84,39881.0,1,1,Own,Parking Lot,1,0.0,52,Broker,1,6473.629791,3.0,Large,9031.398933,25081.39441,0,38.87,-77.4
553,24.0,M,1.0,88,31781.0,1,1,Own,Highway,1,1.0,71,Online,1,4854.321169,5.0,Compact,9788.041588,29284.35228,1,39.0,-77.4
17527,25.0,F,0.0,66,32195.0,1,0,Own,Parking Lot,0,0.0,33,Online,0,6454.630189,5.0,Compact,14303.86702,34773.4879,0,41.39,-95.01
4179,34.0,M,0.0,89,35256.0,1,1,Own,Parking Lot,2,0.0,3,Broker,1,2060.196964,3.0,Medium,43131.63311,25593.08777,0,40.61,-80.25
27155,40.0,F,1.0,60,36904.0,1,0,Rent,Local,1,1.0,93,Broker,1,8709.798381,2.0,Large,24310.42928,38156.03389,0,40.32,-79.81
10152,46.0,M,1.0,39,38277.0,1,1,Own,Parking Lot,1,0.0,74,Phone,0,4804.323939,4.0,Medium,9393.864474,23983.659,0,39.74,-104.86
9987,35.0,F,0.0,90,35555.0,1,1,Rent,Highway,0,0.0,97,Phone,1,6138.684558,3.0,Medium,14889.21236,26132.4748,0,39.75,-104.84
25939,42.0,F,1.0,84,37364.0,1,0,Rent,Local,0,0.0,24,Broker,1,5625.691173,5.0,Medium,25620.64722,28009.28209,0,41.72,-93.6
7760,61.0,M,1.0,90,41084.0,1,1,Rent,Local,0,1.0,99,Broker,0,5417.928861,2.0,Compact,16678.75304,32570.95256,0,39.37,-104.85
22139,35.0,F,0.0,97,35547.0,1,0,Own,Parking Lot,0,0.0,23,Broker,1,6148.515222,5.0,Large,27683.41697,31278.60386,0,39.88,-104.8
21689,61.0,M,0.0,85,41120.0,1,0,Own,Local,0,0.0,100,Broker,1,4519.454902,3.0,Medium,27981.40631,15506.23514,0,40.61,-80.25
3068,47.0,F,1.0,89,38494.0,1,0,Own,Local,3,0.0,100,Broker,1,2340.52132,4.0,Compact,24558.99632,18226.35551,0,33.63,-112.15
23531,38.0,F,1.0,95,36368.0,0,0,Rent,Local,0,1.0,98,Broker,0,6384.156952,2.0,Large,51475.24919,11481.85772,0,38.84,-77.44
29720,26.0,M,1.0,80,32573.0,1,1,Own,Highway,0,0.0,1,Broker,0,6049.852404,7.0,Large,28855.86301,31291.29033,0,39.05,-77.74
2669,45.0,M,1.0,85,38066.0,1,1,Own,Parking Lot,0,0.0,50,Phone,0,6246.94785,4.0,Large,26939.07797,7593.170439,1,41.51,-93.48
1496,28.0,M,1.0,58,33316.0,1,0,Own,Local,1,0.0,21,Phone,0,6152.872469,12.0,Medium,33513.19062,46890.78536,0,40.51,-80.34
1587,36.0,F,1.0,61,35830.0,1,1,Rent,Local,0,0.0,39,Broker,1,8553.627056,3.0,Large,11066.14987,11472.3676,0,41.51,-93.48
8900,63.0,M,1.0,92,41444.0,1,0,Own,Local,2,0.0,85,Phone,0,2788.457657,6.0,Compact,10065.86395,29874.02096,0,38.67,-77.99
20299,75.0,M,1.0,79,43171.0,1,0,Own,Highway,0,0.0,98,Online,0,12375.95254,4.0,Large,17587.28256,19507.60546,0,39.06,-77.39
17264,52.0,M,1.0,84,39498.0,1,1,Rent,Local,0,0.0,100,Broker,0,3764.216866,12.0,Medium,30784.86034,35015.53576,0,38.92,-77.5
5531,38.0,F,0.0,32,36362.0,1,1,Own,Parking Lot,4,1.0,49,Broker,1,2527.926238,6.0,Compact,18698.44765,33084.71049,0,33.46,-111.98
11507,39.0,M,0.0,87,36639.0,1,1,Own,Local,0,0.0,50,Phone,1,6373.879664,9.0,Medium,19023.49868,20903.99816,1,39.13,-77.66
25589,30.0,F,1.0,91,34007.0,1,0,Rent,Local,0,0.0,68,Phone,0,7642.149299,5.0,Medium,28859.81784,11328.64924,0,40.61,-80.25
22668,45.0,F,1.0,74,38054.0,0,1,Rent,Local,0,0.0,99,Broker,1,2512.228213,5.0,Compact,24587.98818,29051.29271,0,40.61,-80.25
6269,62.0,M,1.0,60,41280.0,1,1,Own,Parking Lot,0,0.0,44,Phone,1,4982.0,5.0,Large,19818.50488,29129.05072,0,33.55,-112.13
12168,71.0,M,1.0,53,42624.0,1,0,Own,Local,0,0.0,100,Online,1,3324.651814,2.0,Compact,24993.90754,28876.8521,0,39.74,-104.78
2996,48.0,F,1.0,92,38710.0,1,1,Rent,Parking Lot,0,0.0,50,Broker,1,4617.036406,4.0,Large,19755.51984,5869.659779,0,38.87,-77.4
6760,34.0,F,0.0,80,35266.0,1,0,Rent,Local,0,0.0,97,Broker,0,9006.2155,4.0,Large,11578.02799,36380.31388,0,39.04,-77.48
6058,49.0,F,0.0,79,38902.0,1,0,Own,Parking Lot,1,1.0,50,Broker,1,3584.332365,2.0,Large,8089.278069,44978.14321,0,39.36,-104.6
25012,20.0,F,0.0,74,29938.0,1,0,Rent,Highway,0,0.0,95,Online,1,3183.070162,3.0,Compact,21336.73813,22839.46654,0,40.51,-80.34
16940,47.0,F,0.0,58,38502.0,1,0,Rent,Parking Lot,4,0.0,76,Phone,1,5514.674779,3.0,Compact,32931.29512,56155.76014,0,40.31,-80.12
6712,41.0,F,1.0,79,37120.0,1,0,Rent,Local,0,0.0,21,Broker,0,4707.707992,3.0,Compact,14174.15334,23910.3976,0,41.5,-92.46
21363,35.0,F,0.0,66,35557.0,0,1,Own,Local,0,0.0,47,Phone,1,6867.211268,5.0,Medium,10947.64664,11580.57366,0,39.7,-104.79
26665,38.0,F,1.0,90,36378.0,1,1,Own,Local,0,0.0,84,Broker,1,3150.932721,2.0,Medium,20139.5857,16667.60574,1,39.94,-105.06
27689,37.0,F,1.0,84,36107.0,1,0,Own,Local,1,1.0,36,Broker,0,4153.198281,5.0,Medium,17691.72308,17997.82428,0,40.37,-80.29
12877,34.0,F,1.0,63,35277.0,0,0,Own,Local,0,0.0,77,Phone,0,3920.983949,6.0,Medium,5297.596667,15131.87362,1,41.87,-94.67
1315,27.0,M,1.0,43,32952.0,1,1,Rent,Local,1,1.0,22,Online,1,5594.958307,1.0,Compact,40546.7373,14475.47783,1,33.62,-112.0
26852,62.0,F,1.0,76,41284.0,1,0,Own,Local,2,0.0,29,Phone,1,8697.306409,7.0,Compact,46795.87038,10735.83748,1,33.45,-112.08
6252,30.0,M,0.0,70,34032.0,1,0,Own,Parking Lot,2,0.0,99,Phone,1,5933.539847,4.0,Medium,8330.991716,10102.86163,0,38.61,-77.64
24628,48.0,F,1.0,69,38708.0,1,1,Rent,Local,3,0.0,76,Broker,1,6484.13681,3.0,Medium,33707.22791,13510.10487,0,41.72,-93.6
8928,57.0,F,1.0,67,40429.0,0,0,Own,Local,0,0.0,92,Phone,1,5495.103099,7.0,Large,28841.63343,26904.76586,0,39.13,-77.71
1791,46.0,F,0.0,74,38286.0,1,1,Own,Local,1,0.0,54,Broker,0,5057.040657,9.0,Medium,7211.797666,22463.10377,1,33.63,-112.15
8483,36.0,M,1.0,88,35833.0,1,1,Rent,Parking Lot,0,0.0,16,Phone,0,2853.779514,4.0,Large,28218.94646,18885.86552,0,39.11,-77.83
23514,30.0,M,1.0,48,34002.0,1,1,Own,Local,2,0.0,67,Broker,1,3468.171554,8.0,Medium,17168.92929,31150.23418,0,39.79,-105.11
6197,48.0,M,1.0,87,38715.0,1,1,Own,Local,0,0.0,49,Broker,1,8688.500634,7.0,Medium,42036.37801,18370.8776,0,39.77,-105.09
25957,65.0,M,1.0,54,41739.0,1,1,Own,Local,0,0.0,6,Phone,0,9345.273254,8.0,Compact,21695.78386,14865.83105,0,41.81,-93.61
8755,46.0,M,1.0,88,38277.0,0,0,Own,Parking Lot,0,0.0,36,Broker,1,3614.392355,5.0,Medium,31719.7248,12969.6695,0,33.5,-112.02
16533,34.0,F,1.0,73,35263.0,1,1,Own,Local,0,0.0,0,Phone,0,5329.9861,5.0,Compact,30196.1097,68269.43167,0,39.74,-104.86
12683,49.0,M,1.0,86,38904.0,1,0,Own,Parking Lot,0,1.0,97,Broker,0,2370.277526,2.0,Medium,14842.02858,21928.09449,0,41.39,-95.01
5062,48.0,F,1.0,79,38711.0,1,1,Rent,Parking Lot,0,0.0,69,Broker,1,6003.298283,7.0,Medium,28529.59682,28958.05398,0,39.75,-104.84
16375,52.0,F,1.0,79,39527.0,1,0,Own,Parking Lot,2,0.0,99,Broker,1,8321.264556,3.0,Large,19888.49742,63765.94742,0,38.67,-77.99
8116,58.0,M,1.0,71,40595.0,1,1,Own,Local,0,0.0,52,Phone,1,4115.276312,7.0,Medium,28834.03034,10786.40841,0,40.32,-79.81
15850,45.0,F,1.0,39,38076.0,1,1,Rent,Parking Lot,1,0.0,11,Phone,1,4399.259177,7.0,Large,22905.44309,27206.68546,0,38.97,-77.74
4696,48.0,M,1.0,82,38716.0,1,0,Rent,Local,0,0.0,87,Broker,1,9872.61935,4.0,Large,28216.2271,18583.49994,0,39.0,-77.52
5731,47.0,M,1.0,91,38511.0,1,1,Rent,Parking Lot,0,1.0,94,Phone,1,2682.093572,6.0,Medium,21029.64197,27977.71519,0,41.85,-94.01
14952,48.0,F,0.0,79,38698.0,1,1,Rent,Parking Lot,2,0.0,4,Broker,1,3857.471298,4.0,Medium,16702.19901,40134.29539,1,38.87,-77.4
179,57.0,M,0.0,73,40419.0,1,1,Own,Highway,0,1.0,39,Phone,0,2916.523076,7.0,Medium,16323.05884,27329.18696,1,42.02,-93.62
391,61.0,F,1.0,87,41108.0,1,1,Own,Local,0,0.0,31,Broker,1,2945.793014,3.0,Large,11105.07751,21027.78778,0,39.82,-105.1
15065,25.0,F,0.0,61,32185.0,1,0,Rent,Highway,2,0.0,50,Online,1,4700.605944,6.0,Medium,25136.98582,16160.01401,0,33.45,-111.97
9342,64.0,M,1.0,86,41604.0,1,0,Own,Parking Lot,3,0.0,59,Online,1,7176.728999,4.0,Medium,36133.766,14094.36808,0,33.4,-112.02
25451,53.0,M,1.0,62,39697.0,1,0,Rent,Highway,5,0.0,28,Phone,1,4534.435309,5.0,Medium,19626.22939,13526.33575,0,40.54,-79.8
16915,48.0,F,1.0,85,38721.0,1,0,Own,Parking Lot,0,1.0,34,Phone,0,5988.949022,7.0,Large,19009.81263,14881.88289,0,33.5,-112.17
2812,56.0,F,0.0,87,40243.0,0,0,Rent,Highway,1,0.0,60,Phone,1,4568.667467,5.0,Large,33864.11508,12446.4268,0,40.32,-79.88
13495,42.0,M,0.0,74,37369.0,0,1,Own,Parking Lot,0,0.0,2,Online,1,1633.314594,6.0,Large,36608.96453,21300.92068,1,41.85,-94.55
23607,28.0,F,1.0,90,33330.0,1,1,Rent,Highway,0,1.0,19,Online,0,3342.098546,2.0,Medium,18396.5969,23964.55391,0,40.38,-79.81
